Contig	Start	End	Strand	Pos
NZ_CP085987.1	2509840	2510370	-1	2399
NZ_CP085987.1	2510587	2511618	1	2400
NZ_CP085987.1	2511643	2512407	1	2401
NZ_CP085987.1	2512469	2513788	1	2402
NZ_CP085987.1	2513852	2514850	1	2403
NZ_CP085987.1	2515045	2516127	-1	2404
NZ_CP085987.1	2516127	2517227	-1	2405
NZ_CP085987.1	2517622	2519133	1	2406
NZ_CP085987.1	2519231	2519713	1	2407
NZ_CP085987.1	2519713	2522568	1	2408
NZ_CP085987.1	2522710	2523897	-1	2409
NZ_CP085987.1	2524092	2524595	1	2410
NZ_CP085987.1	2524702	2525190	1	2411
NZ_CP085987.1	2525424	2526188	-1	2412
NZ_CP085987.1	2526248	2526664	-1	2413
NZ_CP085987.1	2526830	2527834	1	2414
NZ_CP085987.1	2527908	2528360	-1	2415
NZ_CP085987.1	2529036	2530256	1	2416
NZ_CP085987.1	2530267	2531199	1	2417
NZ_CP085987.1	2531311	2532315	1	2418
NZ_CP085987.1	2532371	2533774	1	2419
NZ_CP085987.1	2533961	2534449	1	2420
NZ_CP085987.1	2534539	2534640	1	2421
NZ_CP085987.1	2534676	2535611	1	2422
NZ_CP085987.1	2535624	2536085	1	2423
NZ_CP085987.1	2536162	2536548	1	2424
NZ_CP085987.1	2536623	2537069	1	2425
NZ_CP085987.1	2537185	2539893	-1	2426
NZ_CP085987.1	2540277	2541224	1	2427
NZ_CP085987.1	2541362	2541943	1	2428
NZ_CP085987.1	2541904	2542779	1	2429
NZ_CP085987.1	2542829	2544481	1	2430
NZ_CP085987.1	2544890	2547028	1	2431
NZ_CP085987.1	2547149	2547613	1	2432
NZ_CP085987.1	2547617	2547901	-1	2433
NZ_CP085987.1	2547891	2548133	-1	2434
NZ_CP085987.1	2548211	2550124	-1	2435
NZ_CP085987.1	2550141	2550881	-1	2436
NZ_CP085987.1	2550878	2551996	-1	2437
NZ_CP085987.1	2551980	2553113	-1	2438
NZ_CP085987.1	2553172	2553816	-1	2439
NZ_CP085987.1	2553828	2554604	-1	2440
NZ_CP085987.1	2554627	2554929	-1	2441
NZ_CP085987.1	2554929	2555291	-1	2442
NZ_CP085987.1	2555302	2555631	-1	2443
NZ_CP085987.1	2555918	2556304	-1	2444
NZ_CP085987.1	2556403	2557755	-1	2445
NZ_CP085987.1	2557851	2558402	1	2446
NZ_CP085987.1	2558458	2559342	-1	2447
NZ_CP085987.1	2559395	2560210	-1	2448
NZ_CP085987.1	2560371	2561597	-1	2449
NZ_CP085987.1	2561670	2562692	-1	2450
NZ_CP085987.1	2562873	2564813	-1	2451
NZ_CP085987.1	2565236	2567167	1	2452
NZ_CP085987.1	2567228	2568394	1	2453
NZ_CP085987.1	2568391	2569224	-1	2454
NZ_CP085987.1	2569225	2570568	-1	2455
NZ_CP085987.1	2570665	2571675	-1	2456
NZ_CP085987.1	2571694	2572599	-1	2457
NZ_CP085987.1	2572874	2573749	-1	2458
NZ_CP085987.1	2574139	2575644	1	2459
NZ_CP085987.1	2575669	2576478	1	2460
NZ_CP085987.1	2576831	2578267	-1	2461
NZ_CP085987.1	2578304	2578483	1	2462
NZ_CP085987.1	2578726	2580159	1	2463
NZ_CP085987.1	2580210	2581043	-1	2464
NZ_CP085987.1	2581223	2581537	1	2465
NZ_CP085987.1	2581534	2582913	-1	2466
NZ_CP085987.1	2583088	2584086	1	2467
NZ_CP085987.1	2584313	2584843	1	2468
NZ_CP085987.1	2585256	2586416	1	2469
NZ_CP085987.1	2586413	2587621	1	2470
NZ_CP085987.1	2587675	2588019	-1	2471
NZ_CP085987.1	2588022	2591801	-1	2472
NZ_CP085987.1	2591798	2593531	-1	2473
NZ_CP085987.1	2593744	2594382	1	2474
NZ_CP085987.1	2594565	2595908	1	2475
NZ_CP085987.1	2595993	2596199	-1	2476
NZ_CP085987.1	2596526	2597083	1	2477
NZ_CP085987.1	2597073	2597813	-1	2478
NZ_CP085987.1	2598081	2600024	1	2479
NZ_CP085987.1	2600082	2600468	-1	2480
NZ_CP085987.1	2600556	2600666	1	2481
NZ_CP085987.1	2600771	2601229	-1	2482
NZ_CP085987.1	2601495	2602115	1	2483
NZ_CP085987.1	2602196	2603161	1	2484
NZ_CP085987.1	2603264	2603926	1	2485
NZ_CP085987.1	2604038	2605447	-1	2486
NZ_CP085987.1	2605743	2606363	-1	2487
NZ_CP085987.1	2606583	2607218	1	2488
NZ_CP085987.1	2607268	2608194	-1	2489
NZ_CP085987.1	2608342	2608791	-1	2490
NZ_CP085987.1	2608833	2609060	-1	2491
NZ_CP085987.1	2609065	2609379	-1	2492
NZ_CP085987.1	2609386	2609781	-1	2493
NZ_CP085987.1	2610252	2610527	1	2494
NZ_CP085987.1	2610656	2611342	-1	2495
NZ_CP085987.1	2611342	2612196	-1	2496
NZ_CP085987.1	2612206	2612856	-1	2497
NZ_CP085987.1	2612870	2613334	-1	2498
NZ_CP085987.1	2613344	2613649	-1	2499
NZ_CP085987.1	2613665	2615062	-1	2500
NZ_CP085987.1	2615425	2616489	1	2501
NZ_CP085987.1	2616594	2617349	1	2502
NZ_CP085987.1	2617346	2618095	-1	2503
NZ_CP085987.1	2618306	2618608	1	2504
NZ_CP085987.1	2618739	2619014	1	2505
NZ_CP085987.1	2619059	2620681	-1	2506
NZ_CP085987.1	2620766	2621929	-1	2507
NZ_CP085987.1	2621932	2622570	-1	2508
NZ_CP085987.1	2622580	2622978	-1	2509
NZ_CP085987.1	2622996	2623655	-1	2510
NZ_CP085987.1	2623652	2624722	-1	2511
NZ_CP085987.1	2624722	2624925	-1	2512
NZ_CP085987.1	2624962	2625420	-1	2513
NZ_CP085987.1	2625435	2625839	-1	2514
NZ_CP085987.1	2625971	2626702	-1	2515
NZ_CP085987.1	2626793	2629231	-1	2516
NZ_CP085987.1	2629269	2629694	-1	2517
NZ_CP085987.1	2629901	2631199	-1	2518
NZ_CP085987.1	2631302	2631499	-1	2519
NZ_CP085987.1	2631578	2632582	-1	2520
NZ_CP085987.1	2632585	2633844	-1	2521
NZ_CP085987.1	2634059	2635339	-1	2522
NZ_CP085987.1	2635411	2635719	-1	2523
NZ_CP085987.1	2635802	2636752	-1	2524
NZ_CP085987.1	2636745	2638601	-1	2525
NZ_CP085987.1	2638611	2639930	-1	2526
NZ_CP085987.1	2639947	2640408	-1	2527
NZ_CP085987.1	2640380	2641924	-1	2528
NZ_CP085987.1	2641926	2643065	1	2529
NZ_CP085987.1	2644150	2644890	1	2530
NZ_CP085987.1	2644952	2645497	-1	2531
NZ_CP085987.1	2645604	2646656	1	2532
NZ_CP085987.1	2646748	2647716	1	2533
NZ_CP085987.1	2647735	2651061	1	2534
NZ_CP085987.1	2651128	2651442	-1	2535
NZ_CP085987.1	2651494	2652996	-1	2536
NZ_CP085987.1	2653222	2654199	-1	2537
NZ_CP085987.1	2654522	2656312	1	2538
NZ_CP085987.1	2656305	2657039	1	2539
NZ_CP085987.1	2657050	2657445	1	2540
NZ_CP085987.1	2657456	2657815	1	2541
NZ_CP085987.1	2657927	2658460	1	2542
NZ_CP085987.1	2658477	2658794	-1	2543
NZ_CP085987.1	2659051	2659638	1	2544
NZ_CP085987.1	2659923	2660096	-1	2545
NZ_CP085987.1	2660118	2660684	-1	2546
NZ_CP085987.1	2660725	2661753	1	2547
NZ_CP085987.1	2662035	2662892	1	2548
NZ_CP085987.1	2662940	2663293	-1	2549
NZ_CP085987.1	2663537	2665183	-1	2550
NZ_CP085987.1	2665227	2665520	-1	2551
NZ_CP085987.1	2665775	2667037	1	2552
NZ_CP085987.1	2667096	2667611	-1	2553
NZ_CP085987.1	2667913	2669349	1	2554
NZ_CP085987.1	2669464	2670765	1	2555
NZ_CP085987.1	2670886	2671233	1	2556
NZ_CP085987.1	2671209	2672912	1	2557
NZ_CP085987.1	2672949	2673524	1	2558
NZ_CP085987.1	2673913	2674923	-1	2559
NZ_CP085987.1	2674984	2676573	-1	2560
NZ_CP085987.1	2676570	2678051	-1	2561
NZ_CP085987.1	2678216	2678650	-1	2562
NZ_CP085987.1	2678868	2680268	-1	2563
NZ_CP085987.1	2680265	2680945	-1	2564
NZ_CP085987.1	2681000	2681929	-1	2565
NZ_CP085987.1	2681934	2682314	-1	2566
NZ_CP085987.1	2682354	2683250	-1	2567
NZ_CP085987.1	2683250	2685067	-1	2568
NZ_CP085987.1	2685302	2685751	1	2569
NZ_CP085987.1	2685974	2686777	1	2570
NZ_CP085987.1	2686811	2686999	-1	2571
NZ_CP085987.1	2687040	2689487	-1	2572
NZ_CP085987.1	2689614	2690054	-1	2573
NZ_CP085987.1	2690141	2693287	-1	2574
NZ_CP085987.1	2693298	2694590	-1	2575
NZ_CP085987.1	2694703	2695056	-1	2576
NZ_CP085987.1	2695084	2696469	-1	2577
NZ_CP085987.1	2696659	2697339	1	2578
NZ_CP085987.1	2697332	2698807	1	2579
NZ_CP085987.1	2699058	2699489	1	2580
NZ_CP085987.1	2699637	2699987	1	2581
NZ_CP085987.1	2700626	2701309	-1	2582
NZ_CP085987.1	2701427	2702362	-1	2583
NZ_CP085987.1	2702470	2703525	-1	2584
NZ_CP085987.1	2703598	2704215	-1	2585
NZ_CP085987.1	2704323	2705327	-1	2586
NZ_CP085987.1	2705465	2705803	-1	2587
NZ_CP085987.1	2706163	2706750	-1	2588
NZ_CP085987.1	2706747	2707649	-1	2589
NZ_CP085987.1	2708619	2709320	-1	2590
NZ_CP085987.1	2709446	2710003	-1	2591
NZ_CP085987.1	2710151	2710330	1	2592
NZ_CP085987.1	2710365	2711906	-1	2593
NZ_CP085987.1	2711913	2712266	-1	2594
NZ_CP085987.1	2712280	2713713	-1	2595
NZ_CP085987.1	2713725	2714717	-1	2596
NZ_CP085987.1	2714714	2715115	-1	2597
NZ_CP085987.1	2715312	2715407	-1	2598
NZ_CP085987.1	2716050	2716538	1	2599
NZ_CP085987.1	2716602	2716988	-1	2600
NZ_CP085987.1	2716985	2719849	-1	2601
NZ_CP085987.1	2719849	2720685	-1	2602
NZ_CP085987.1	2720697	2722202	-1	2603
NZ_CP085987.1	2722192	2723127	-1	2604
NZ_CP085987.1	2723127	2723786	-1	2605
NZ_CP085987.1	2723783	2724139	-1	2606
NZ_CP085987.1	2724149	2724535	-1	2607
NZ_CP085987.1	2724566	2724808	-1	2608
NZ_CP085987.1	2724808	2725149	-1	2609
NZ_CP085987.1	2725404	2725949	1	2610
NZ_CP085987.1	2726025	2726387	1	2611
NZ_CP085987.1	2726408	2728165	1	2612
NZ_CP085987.1	2728290	2728826	1	2613
NZ_CP085987.1	2728861	2729286	-1	2614
NZ_CP085987.1	2729299	2730588	-1	2615
NZ_CP085987.1	2730636	2732387	-1	2616
NZ_CP085987.1	2732405	2732767	-1	2617
NZ_CP085987.1	2732815	2733168	-1	2618
NZ_CP085987.1	2733449	2734207	-1	2619
NZ_CP085987.1	2734200	2736290	-1	2620
NZ_CP085987.1	2736283	2736786	-1	2621
NZ_CP085987.1	2736783	2737382	-1	2622
NZ_CP085987.1	2737382	2737894	-1	2623
NZ_CP085987.1	2737894	2738568	-1	2624
NZ_CP085987.1	2738547	2739251	-1	2625
NZ_CP085987.1	2739258	2739980	-1	2626
NZ_CP085987.1	2739977	2740573	-1	2627
NZ_CP085987.1	2740712	2740975	-1	2628
NZ_CP085987.1	2740956	2741192	-1	2629
NZ_CP085987.1	2741206	2741766	-1	2630
NZ_CP085987.1	2741779	2741982	-1	2631
NZ_CP085987.1	2742060	2742524	-1	2632
NZ_CP085987.1	2743173	2745218	-1	2633
NZ_CP085987.1	2745232	2745987	-1	2634
NZ_CP085987.1	2746093	2746527	-1	2635
NZ_CP085987.1	2746524	2747762	-1	2636
NZ_CP085987.1	2747853	2748101	-1	2637
NZ_CP085987.1	2748098	2748706	-1	2638
NZ_CP085987.1	2748703	2749128	-1	2639
NZ_CP085987.1	2749125	2749850	-1	2640
NZ_CP085987.1	2749840	2751504	-1	2641
NZ_CP085987.1	2751501	2752871	-1	2642
NZ_CP085987.1	2752881	2753123	-1	2643
NZ_CP085987.1	2753120	2753476	-1	2644
NZ_CP085987.1	2753473	2754345	-1	2645
NZ_CP085987.1	2754704	2755036	-1	2646
NZ_CP085987.1	2755108	2755485	1	2647
NZ_CP085987.1	2756695	2757447	1	2648
NZ_CP085987.1	2757695	2758186	-1	2649
NZ_CP085987.1	2758183	2758476	-1	2650
NZ_CP085987.1	2759279	2760154	1	2651
NZ_CP085987.1	2760166	2760438	1	2652
NZ_CP085987.1	2760591	2760953	1	2653
NZ_CP085987.1	2761247	2762107	-1	2654
NZ_CP085987.1	2762456	2763856	1	2655
NZ_CP085987.1	2763940	2764533	-1	2656
NZ_CP085987.1	2764609	2765382	-1	2657
NZ_CP085987.1	2765375	2766001	-1	2658
NZ_CP085987.1	2766015	2768444	-1	2659
NZ_CP085987.1	2768800	2770431	1	2660
NZ_CP085987.1	2770428	2771147	1	2661
NZ_CP085987.1	2771464	2771730	1	2662
NZ_CP085987.1	2771877	2773217	1	2663
NZ_CP085987.1	2773313	2774959	1	2664
NZ_CP085987.1	2775057	2776487	-1	2665
NZ_CP085987.1	2776571	2777923	-1	2666
NZ_CP085987.1	2778195	2779127	1	2667
NZ_CP085987.1	2779357	2781627	1	2668
NZ_CP085987.1	2781925	2782686	1	2669
NZ_CP085987.1	2782826	2784163	1	2670
NZ_CP085987.1	2784297	2785940	1	2671
NZ_CP085987.1	2785937	2786605	1	2672
NZ_CP085987.1	2786606	2787685	1	2673
NZ_CP085987.1	2787693	2787782	-1	2674
NZ_CP085987.1	2787852	2789354	-1	2675
NZ_CP085987.1	2789822	2790157	1	2676
NZ_CP085987.1	2790277	2790720	1	2677
NZ_CP085987.1	2790872	2791306	1	2678
NZ_CP085987.1	2791564	2792472	1	2679
NZ_CP085987.1	2792827	2793246	1	2680
NZ_CP085987.1	2793295	2794974	1	2681
NZ_CP085987.1	2795151	2795840	1	2682
NZ_CP085987.1	2795998	2797308	-1	2683
NZ_CP085987.1	2797653	2798273	-1	2684
NZ_CP085987.1	2798270	2800492	-1	2685
NZ_CP085987.1	2800485	2801441	-1	2686
NZ_CP085987.1	2801438	2802109	-1	2687
NZ_CP085987.1	2802106	2802672	-1	2688
NZ_CP085987.1	2802784	2804220	-1	2689
NZ_CP085987.1	2804652	2806610	1	2690
NZ_CP085987.1	2806856	2807170	1	2691
NZ_CP085987.1	2807167	2808816	1	2692
NZ_CP085987.1	2808855	2809544	-1	2693
NZ_CP085987.1	2809537	2809947	-1	2694
NZ_CP085987.1	2810051	2810938	1	2695
NZ_CP085987.1	2811033	2812721	-1	2696
NZ_CP085987.1	2812829	2814178	-1	2697
NZ_CP085987.1	2814525	2815193	-1	2698
NZ_CP085987.1	2815486	2815944	-1	2699
NZ_CP085987.1	2816031	2816354	1	2700
NZ_CP085987.1	2816342	2817943	-1	2701
NZ_CP085987.1	2818506	2818787	1	2702
NZ_CP085987.1	2819065	2821131	-1	2703
NZ_CP085987.1	2821171	2837850	-1	2704
NZ_CP085987.1	2837867	2839144	-1	2705
NZ_CP085987.1	2839141	2840460	-1	2706
NZ_CP085987.1	2840450	2841838	-1	2707
NZ_CP085987.1	2841835	2842467	-1	2708
NZ_CP085987.1	2843508	2844038	-1	2709
NZ_CP085987.1	2844286	2847111	1	2710
NZ_CP085987.1	2847255	2847698	1	2711
NZ_CP085987.1	2847685	2848023	1	2712
NZ_CP085987.1	2848024	2848380	-1	2713
NZ_CP085987.1	2848383	2848799	-1	2714
NZ_CP085987.1	2848928	2849641	-1	2715
NZ_CP085987.1	2849828	2851021	-1	2716
NZ_CP085987.1	2851207	2852286	-1	2717
NZ_CP085987.1	2852318	2853733	-1	2718
NZ_CP085987.1	2853798	2854781	1	2719
NZ_CP085987.1	2854956	2855198	-1	2720
NZ_CP085987.1	2855366	2856364	-1	2721
NZ_CP085987.1	2856452	2857762	-1	2722
NZ_CP085987.1	2858009	2858524	1	2723
NZ_CP085987.1	2858623	2858835	-1	2724
NZ_CP085987.1	2858854	2858982	-1	2725
NZ_CP085987.1	2858964	2860289	-1	2726
NZ_CP085987.1	2860468	2861076	-1	2727
NZ_CP085987.1	2861185	2861553	-1	2728
NZ_CP085987.1	2861724	2864144	1	2729
NZ_CP085987.1	2864243	2865115	-1	2730
NZ_CP085987.1	2865129	2865626	-1	2731
NZ_CP085987.1	2865807	2866724	-1	2732
NZ_CP085987.1	2866888	2868246	-1	2733
NZ_CP085987.1	2868335	2869444	-1	2734
NZ_CP085987.1	2869806	2870996	1	2735
NZ_CP085987.1	2871128	2872672	1	2736
NZ_CP085987.1	2872687	2873577	1	2737
NZ_CP085987.1	2873743	2874153	-1	2738
NZ_CP085987.1	2874296	2876392	-1	2739
NZ_CP085987.1	2876392	2877129	-1	2740
NZ_CP085987.1	2877126	2877764	-1	2741
NZ_CP085987.1	2877828	2878073	-1	2742
NZ_CP085987.1	2878514	2880163	-1	2743
NZ_CP085987.1	2880508	2881857	1	2744
NZ_CP085987.1	2881990	2882337	-1	2745
NZ_CP085987.1	2882913	2883200	1	2746
NZ_CP085987.1	2883236	2883808	1	2747
NZ_CP085987.1	2883821	2884135	1	2748
NZ_CP085987.1	2884295	2884750	1	2749
NZ_CP085987.1	2884747	2884944	1	2750
NZ_CP085987.1	2884934	2886361	1	2751
NZ_CP085987.1	2886361	2886885	1	2752
NZ_CP085987.1	2886937	2887254	1	2753
NZ_CP085987.1	2887439	2889793	1	2754
NZ_CP085987.1	2889793	2890746	1	2755
NZ_CP085987.1	2890746	2890955	1	2756
NZ_CP085987.1	2890943	2891986	1	2757
NZ_CP085987.1	2891996	2892718	1	2758
NZ_CP085987.1	2893405	2894334	1	2759
NZ_CP085987.1	2894334	2895881	1	2760
NZ_CP085987.1	2896045	2896404	1	2761
NZ_CP085987.1	2896395	2897510	1	2762
NZ_CP085987.1	2897503	2898135	1	2763
NZ_CP085987.1	2898138	2899883	1	2764
NZ_CP085987.1	2899888	2900493	1	2765
NZ_CP085987.1	2900490	2900945	1	2766
NZ_CP085987.1	2901681	2902409	1	2767
NZ_CP085987.1	2902671	2903612	1	2768
NZ_CP085987.1	2903710	2903982	1	2769
NZ_CP085987.1	2903979	2904848	-1	2770
NZ_CP085987.1	2904895	2905434	-1	2771
NZ_CP085987.1	2905642	2906331	1	2772
NZ_CP085987.1	2906407	2908038	-1	2773
NZ_CP085987.1	2908305	2911988	-1	2774
NZ_CP085987.1	2912292	2913116	1	2775
NZ_CP085987.1	2913100	2913534	1	2776
NZ_CP085987.1	2913498	2915249	-1	2777
NZ_CP085987.1	2915351	2916655	-1	2778
NZ_CP085987.1	2916687	2918288	-1	2779
NZ_CP085987.1	2918557	2919486	-1	2780
NZ_CP085987.1	2919646	2920080	1	2781
NZ_CP085987.1	2924106	2924360	-1	2782
NZ_CP085987.1	2926170	2927759	1	2783
NZ_CP085987.1	2927771	2929060	1	2784
NZ_CP085987.1	2929057	2930382	-1	2785
NZ_CP085987.1	2930388	2931974	-1	2786
NZ_CP085987.1	2932039	2932494	1	2787
NZ_CP085987.1	2932536	2933228	-1	2788
NZ_CP085987.1	2933240	2933512	-1	2789
NZ_CP085987.1	2933699	2934289	-1	2790
NZ_CP085987.1	2934331	2935002	-1	2791
NZ_CP085987.1	2935012	2936076	-1	2792
NZ_CP085987.1	2936117	2936890	-1	2793
NZ_CP085987.1	2936983	2937471	1	2794
NZ_CP085987.1	2937835	2939730	1	2795
NZ_CP085987.1	2939730	2940365	1	2796
NZ_CP085987.1	2940358	2941116	1	2797
NZ_CP085987.1	2941124	2941297	1	2798
NZ_CP085987.1	2941299	2942069	1	2799
NZ_CP085987.1	2942066	2943199	1	2800
NZ_CP085987.1	2943861	2944871	-1	2801
NZ_CP085987.1	2945179	2945316	1	2802
NZ_CP085987.1	2945620	2945898	-1	2803
NZ_CP085987.1	2945985	2950208	-1	2804
NZ_CP085987.1	2950285	2954313	-1	2805
NZ_CP085987.1	2954631	2954996	-1	2806
NZ_CP085987.1	2955063	2955560	-1	2807
NZ_CP085987.1	2955980	2956684	-1	2808
NZ_CP085987.1	2956688	2957116	-1	2809
NZ_CP085987.1	2957274	2957819	-1	2810
NZ_CP085987.1	2957821	2958204	-1	2811
NZ_CP085987.1	2958434	2959618	-1	2812
NZ_CP085987.1	2960601	2961527	1	2813
NZ_CP085987.1	2961562	2962524	-1	2814
NZ_CP085987.1	2962521	2963549	-1	2815
NZ_CP085987.1	2967642	2967896	-1	2816
NZ_CP085987.1	2969463	2970314	-1	2817
NZ_CP085987.1	2970259	2970717	-1	2818
NZ_CP085987.1	2970790	2972103	-1	2819
NZ_CP085987.1	2972477	2973577	1	2820
NZ_CP085987.1	2973624	2973983	-1	2821
NZ_CP085987.1	2973999	2974634	-1	2822
NZ_CP085987.1	2974833	2976233	1	2823
NZ_CP085987.1	2976216	2977133	-1	2824
NZ_CP085987.1	2977418	2978794	-1	2825
NZ_CP085987.1	2978912	2979688	-1	2826
NZ_CP085987.1	2979696	2980700	-1	2827
NZ_CP085987.1	2980789	2981940	1	2828
NZ_CP085987.1	2982309	2984960	1	2829
NZ_CP085987.1	2985171	2986904	1	2830
NZ_CP085987.1	2987065	2987916	1	2831
NZ_CP085987.1	2987903	2988256	-1	2832
NZ_CP085987.1	2988258	2989136	-1	2833
NZ_CP085987.1	2989102	2991399	-1	2834
NZ_CP085987.1	2991498	2991818	-1	2835
NZ_CP085987.1	2991833	2992912	-1	2836
NZ_CP085987.1	2993221	2995722	1	2837
NZ_CP085987.1	2995733	2996395	1	2838
NZ_CP085987.1	2996407	2997510	1	2839
NZ_CP085987.1	2997769	2998392	1	2840
NZ_CP085987.1	2998450	3000630	-1	2841
NZ_CP085987.1	3000795	3001685	-1	2842
NZ_CP085987.1	3001880	3003436	-1	2843
NZ_CP085987.1	3003572	3004696	1	2844
NZ_CP085987.1	3004931	3005929	1	2845
NZ_CP085987.1	3005932	3006789	1	2846
NZ_CP085987.1	3006905	3009337	-1	2847
NZ_CP085987.1	3009340	3010500	-1	2848
NZ_CP085987.1	3010765	3011082	1	2849
NZ_CP085987.1	3011539	3013329	1	2850
NZ_CP085987.1	3013530	3014192	1	2851
NZ_CP085987.1	3014238	3014450	-1	2852
NZ_CP085987.1	3014654	3016852	1	2853
NZ_CP085987.1	3017007	3018032	1	2854
NZ_CP085987.1	3018219	3019100	1	2855
NZ_CP085987.1	3019192	3019722	1	2856
NZ_CP085987.1	3019732	3021063	1	2857
NZ_CP085987.1	3021130	3022059	1	2858
NZ_CP085987.1	3022152	3022637	1	2859
NZ_CP085987.1	3022859	3023098	-1	2860
NZ_CP085987.1	3023497	3024342	1	2861
NZ_CP085987.1	3024363	3025871	1	2862
NZ_CP085987.1	3025983	3026993	1	2863
NZ_CP085987.1	3027090	3027836	1	2864
NZ_CP085987.1	3027943	3028371	-1	2865
NZ_CP085987.1	3028472	3029068	1	2866
NZ_CP085987.1	3029181	3029948	1	2867
NZ_CP085987.1	3030040	3030804	-1	2868
NZ_CP085987.1	3030814	3031143	-1	2869
NZ_CP085987.1	3031187	3032062	-1	2870
NZ_CP085987.1	3032091	3033113	-1	2871
NZ_CP085987.1	3033142	3034140	-1	2872
NZ_CP085987.1	3034140	3035183	-1	2873
NZ_CP085987.1	3035177	3036712	-1	2874
NZ_CP085987.1	3036968	3037927	1	2875
NZ_CP085987.1	3038015	3039607	1	2876
NZ_CP085987.1	3039621	3039971	1	2877
NZ_CP085987.1	3040208	3040372	-1	2878
NZ_CP085987.1	3040470	3041192	-1	2879
NZ_CP085987.1	3041255	3042295	-1	2880
NZ_CP085987.1	3042305	3043264	-1	2881
NZ_CP085987.1	3043275	3044609	-1	2882
NZ_CP085987.1	3044872	3045627	-1	2883
NZ_CP085987.1	3045728	3046717	-1	2884
NZ_CP085987.1	3046921	3047883	-1	2885
NZ_CP085987.1	3048068	3048970	-1	2886
NZ_CP085987.1	3049118	3049618	-1	2887
NZ_CP085987.1	3049769	3050467	1	2888
NZ_CP085987.1	3050464	3051837	1	2889
NZ_CP085987.1	3051888	3052283	-1	2890
NZ_CP085987.1	3052295	3052984	-1	2891
NZ_CP085987.1	3053055	3053675	-1	2892
NZ_CP085987.1	3054004	3054987	1	2893
NZ_CP085987.1	3055006	3055521	1	2894
NZ_CP085987.1	3055514	3056821	1	2895
NZ_CP085987.1	3056979	3057650	-1	2896
NZ_CP085987.1	3058281	3059315	1	2897
NZ_CP085987.1	3059312	3060160	-1	2898
NZ_CP085987.1	3060313	3061149	-1	2899
NZ_CP085987.1	3061437	3062906	1	2900
NZ_CP085987.1	3062903	3064162	1	2901
NZ_CP085987.1	3064305	3065132	1	2902
NZ_CP085987.1	3065259	3066407	1	2903
NZ_CP085987.1	3066404	3066718	1	2904
NZ_CP085987.1	3066807	3067355	-1	2905
NZ_CP085987.1	3067456	3068115	1	2906
NZ_CP085987.1	3068115	3068438	1	2907
NZ_CP085987.1	3068793	3069893	-1	2908
NZ_CP085987.1	3070075	3071106	1	2909
NZ_CP085987.1	3071374	3072210	-1	2910
NZ_CP085987.1	3072405	3072992	1	2911
NZ_CP085987.1	3073041	3075455	1	2912
NZ_CP085987.1	3075468	3076370	1	2913
NZ_CP085987.1	3076367	3077002	1	2914
NZ_CP085987.1	3076999	3077928	1	2915
NZ_CP085987.1	3077975	3078265	-1	2916
NZ_CP085987.1	3078266	3078577	-1	2917
NZ_CP085987.1	3078795	3079724	1	2918
NZ_CP085987.1	3079810	3080121	1	2919
NZ_CP085987.1	3080118	3080564	1	2920
NZ_CP085987.1	3080579	3081520	-1	2921
NZ_CP085987.1	3081565	3082002	-1	2922
NZ_CP085987.1	3081999	3082778	-1	2923
NZ_CP085987.1	3082865	3083464	-1	2924
NZ_CP085987.1	3083655	3084458	-1	2925
NZ_CP085987.1	3084492	3085388	-1	2926
NZ_CP085987.1	3085553	3086449	1	2927
NZ_CP085987.1	3086472	3087350	1	2928
NZ_CP085987.1	3087366	3088607	1	2929
NZ_CP085987.1	3088626	3089468	1	2930
NZ_CP085987.1	3089512	3091548	1	2931
NZ_CP085987.1	3091594	3092976	1	2932
NZ_CP085987.1	3093022	3094443	1	2933
NZ_CP085987.1	3094511	3095203	1	2934
NZ_CP085987.1	3095360	3096208	1	2935
NZ_CP085987.1	3096221	3097246	1	2936
NZ_CP085987.1	3097239	3098114	1	2937
NZ_CP085987.1	3098116	3099357	1	2938
NZ_CP085987.1	3099354	3100232	1	2939
NZ_CP085987.1	3100217	3100951	1	2940
NZ_CP085987.1	3101006	3102829	-1	2941
NZ_CP085987.1	3103205	3104614	1	2942
NZ_CP085987.1	3104889	3105938	1	2943
NZ_CP085987.1	3105947	3107356	1	2944
NZ_CP085987.1	3107469	3107579	1	2945
NZ_CP085987.1	3107669	3109042	-1	2946
NZ_CP085987.1	3109231	3109746	-1	2947
NZ_CP085987.1	3109865	3110062	-1	2948
NZ_CP085987.1	3110329	3110961	1	2949
NZ_CP085987.1	3111296	3114082	-1	2950
NZ_CP085987.1	3114470	3115378	1	2951
NZ_CP085987.1	3115391	3116014	-1	2952
NZ_CP085987.1	3116031	3117017	-1	2953
NZ_CP085987.1	3117094	3117363	-1	2954
NZ_CP085987.1	3117433	3118017	1	2955
NZ_CP085987.1	3117999	3118529	1	2956
NZ_CP085987.1	3122522	3122776	-1	2957
NZ_CP085987.1	3124340	3124885	-1	2958
NZ_CP085987.1	3124897	3126348	-1	2959
NZ_CP085987.1	3126387	3127001	-1	2960
NZ_CP085987.1	3127001	3128332	-1	2961
NZ_CP085987.1	3128522	3130711	1	2962
NZ_CP085987.1	3130721	3131884	1	2963
NZ_CP085987.1	3132081	3133904	-1	2964
NZ_CP085987.1	3134158	3134859	-1	2965
NZ_CP085987.1	3134945	3136423	-1	2966
NZ_CP085987.1	3136609	3137097	1	2967
